time/total_timesteps,time/fps,time/time_elapsed,time/iterations,train/learning_rate,train/entropy_loss,rollout/ep_rew_mean,train/loss,train/clip_fraction,train/value_loss,train/approx_kl,train/clip_range,train/explained_variance,rollout/ep_len_mean,train/n_updates,train/policy_gradient_loss,eval/mean_reward,eval/mean_ep_length
7168,401,17,14,0.00025,-1.5682744272053242,-3.0499985218048096,-0.05131230130791664,0.08837890625,0.0021233711013337597,0.010347232,0.2,-1.0921754837036133,616.0,52,-0.013494805054506287,,
7680,400,19,15,0.00025,-1.5756207294762135,-3.148331880569458,-0.017829935997724533,0.04443359375,0.04099339651293121,0.008443403,0.2,-0.02936398983001709,618.0,56,-0.008371049567358568,,
8192,400,20,16,0.00025,-1.5888118483126163,-3.1915371417999268,-0.002230379730463028,0.02197265625,0.04184248248930089,0.005529871,0.2,-0.04587054252624512,619.6923076923077,60,-0.009006796462927014,,
8704,400,21,17,0.00025,-1.579064317047596,-3.2528557777404785,-0.034405749291181564,0.0478515625,0.03890580384177156,0.006812078,0.2,-0.2843320369720459,621.1428571428571,64,-0.010643178771715611,,
9216,399,23,18,0.00025,-1.583209440112114,-3.2528557777404785,-0.03386171907186508,0.13330078125,0.029210709006292745,0.014047936,0.2,0.035482943058013916,621.1428571428571,68,-0.01565804742858745,,
9728,399,24,19,0.00025,-1.5689399503171444,-3.32399845123291,-0.0488857664167881,0.0791015625,0.0031251381333277095,0.008353463,0.2,-0.9150892496109009,622.4,72,-0.01610667211934924,,
10240,398,25,20,0.00025,-1.568076528608799,-3.389998435974121,-0.017689865082502365,0.02099609375,0.03477982243930455,0.006052477,0.2,0.0870060920715332,623.5,76,-0.006568624754436314,,
10752,397,27,21,0.00025,-1.5653050765395164,-3.447645425796509,-0.02235702984035015,0.052734375,0.041473014920484275,0.0080681,0.2,-0.07343709468841553,624.4705882352941,80,-0.008499625721015036,,
11264,397,28,22,0.00025,-1.5723596885800362,-3.5016651153564453,-0.015603356063365936,0.0966796875,0.036490865240921266,0.014860577,0.2,-0.050492048263549805,625.3333333333334,84,-0.008133694296702743,,
11776,397,29,23,0.00025,-1.5905500762164593,-3.5016651153564453,0.006055742502212524,0.0146484375,0.03635592185310088,0.005827851,0.2,-0.049381375312805176,625.3333333333334,88,-0.006086301815230399,,
12288,397,30,24,0.00025,-1.5960203893482685,-3.5452616214752197,-0.03450285270810127,0.02783203125,0.003289005639089737,0.0049780505,0.2,-1.4668347835540771,626.1052631578947,92,-0.007076406880514696,,
12800,397,32,25,0.00025,-1.5992581360042095,-3.576498508453369,-0.01655597612261772,0.01123046875,0.03498374943592353,0.003798287,0.2,-0.010641932487487793,626.8,96,-0.004178034432698041,,
13312,397,33,26,0.00025,-1.5972754433751106,-3.614284038543701,-0.03395603969693184,0.01708984375,0.029668886461877264,0.0049932124,0.2,0.05412572622299194,627.4285714285714,100,-0.005945587152382359,,
13824,397,34,27,0.00025,-1.583371341228485,-3.6431801319122314,-0.034196414053440094,0.02294921875,0.02716553251957521,0.0059483093,0.2,0.05213707685470581,628.0,104,-0.006604604423046112,,
14336,397,36,28,0.00025,-1.575240384787321,-3.6431801319122314,-0.0166018083691597,0.0615234375,0.022048406113754027,0.007434297,0.2,-0.0896536111831665,628.0,108,-0.01308610214618966,,
14848,397,37,29,0.00025,-1.5838354229927063,-3.6017377376556396,-0.06353893876075745,0.0234375,0.007540482860349584,0.006196956,0.2,-2.8022894859313965,626.5217391304348,112,-0.012560498609673232,,
15360,396,38,30,0.00025,-1.5734913311898708,-3.629164934158325,-0.008119110018014908,0.0439453125,0.02432713827874977,0.0066963155,0.2,0.04528731107711792,627.0833333333334,116,-0.008133262977935374,,
15872,396,40,31,0.00025,-1.56299302354455,-3.651198387145996,-0.03541286289691925,0.017578125,0.0302723112545209,0.0051548677,0.2,0.004805266857147217,627.6,120,-0.009158267290331423,,
16384,396,41,32,0.00025,-1.553718764334917,-3.615767478942871,-0.015650592744350433,0.10205078125,0.03325734288955573,0.010078942,0.2,-0.07971692085266113,626.7692307692307,124,-0.012130351911764592,,
16896,396,42,33,0.00025,-1.5522335432469845,-3.615767478942871,0.0017817243933677673,0.021484375,0.03582983979140408,0.0045505017,0.2,-0.33651137351989746,626.7692307692307,128,-0.012147514324169606,,
17408,396,43,34,0.00025,-1.5417565032839775,-3.635554075241089,-0.05086188390851021,0.009765625,0.0014585569988412317,0.005447633,0.2,-4.648980140686035,627.2592592592592,132,-0.007095562628819607,,
17920,396,45,35,0.00025,-1.5506758838891983,-3.6074984073638916,-0.006839829497039318,0.00927734375,0.03776646032201825,0.005214221,0.2,-0.07173299789428711,626.5714285714286,136,-0.00595340778818354,,
18432,396,46,36,0.00025,-1.5605895295739174,-3.5817227363586426,-0.011037146672606468,0.076171875,0.03784944664221257,0.0047125807,0.2,0.09341096878051758,625.3793103448276,140,-0.009742344613187015,,
18944,396,47,37,0.00025,-1.5558288805186749,-3.5996651649475098,-0.0063123926520347595,0.1044921875,0.03495090254727984,0.009182716,0.2,0.004670679569244385,625.8666666666667,144,-0.012322990281973034,,
19456,396,49,38,0.00025,-1.5481556579470634,-3.5951597690582275,-0.036932703107595444,0.015625,0.02927078826178331,0.0059161037,0.2,-0.35664689540863037,625.9354838709677,148,-0.010892574850004166,,
19968,396,50,39,0.00025,-1.5412227287888527,-3.5951597690582275,-0.023967307060956955,0.04150390625,0.03042896624538116,0.006198161,0.2,-0.13006389141082764,625.9354838709677,152,-0.007750218326691538,,
20000,,,,0.00025,-1.536301288753748,,-0.048917658627033234,0.0439453125,0.0013730273331020726,0.006758779,0.2,-0.934328556060791,,156,-0.00923266718746163,-2.3099985122680664,508.0
20480,367,55,40,,,-3.5951597690582275,,,,,,,625.9354838709677,,,,
20992,368,57,41,0.00025,-1.5198411755263805,-3.6046857833862305,-0.07327082753181458,0.02587890625,0.0009269835545637761,0.0076968614,0.2,-6.6619086265563965,626.375,160,-0.013876887445803732,,
21504,368,58,42,0.00025,-1.5208217278122902,-3.6169679164886475,-0.05702429637312889,0.07666015625,0.030396676404052414,0.009782857,0.2,0.04053598642349243,626.7878787878788,164,-0.012150155671406537,,
22016,369,59,43,0.00025,-1.5123635679483414,-3.60970401763916,-0.03188670426607132,0.0224609375,0.024086446341243573,0.0052949954,0.2,0.13066816329956055,627.1764705882352,168,-0.007063174387440085,,
22528,369,60,44,0.00025,-1.5330189019441605,-3.60970401763916,-0.03074423223733902,0.05859375,0.038407832907978445,0.01011477,0.2,-0.1982499361038208,627.1764705882352,172,-0.01166858576470986,,
23040,370,62,45,0.00025,-1.5313565880060196,-3.601712465286255,-0.055744342505931854,0.037109375,0.006909252660989296,0.005692712,0.2,0.2695848345756531,627.2571428571429,176,-0.008917849947465584,,
23552,370,63,46,0.00025,-1.540512528270483,-3.570553779602051,-0.029789818450808525,0.06884765625,0.026443398237461224,0.008831629,0.2,0.18636363744735718,625.8888888888889,180,-0.012343241542112082,,
24064,371,64,47,0.00025,-1.5570696257054806,-3.5748629570007324,-0.03621120750904083,0.07421875,0.02614748785708798,0.011024825,0.2,0.35899031162261963,626.2702702702703,184,-0.014463223982602358,,
24576,371,66,48,0.00025,-1.5500906221568584,-3.538945198059082,-0.005766121670603752,0.04638671875,0.041465798174613155,0.0094972085,0.2,-0.02340543270111084,625.6315789473684,188,-0.005600570992100984,,
25088,372,67,49,0.00025,-1.5423260778188705,-3.3953826427459717,-0.053798068314790726,0.138671875,0.02331414788204711,0.011500737,0.2,0.3065650463104248,623.3846153846154,192,-0.018175935198087245,,
25600,373,68,50,0.00025,-1.5376994088292122,-3.238248348236084,-0.012435570359230042,0.0703125,0.06423772138077766,0.008057396,0.2,-0.795164942741394,619.6,196,-0.01671228709165007,,
26112,373,69,51,0.00025,-1.5315382815897465,-3.217315673828125,-0.04993337765336037,0.10693359375,0.047768427088158205,0.013733325,0.2,-0.13961446285247803,618.9268292682926,200,-0.0240894197486341,,
26624,374,71,52,0.00025,-1.5150466077029705,-3.1778557300567627,-0.055503178387880325,0.1484375,0.04293104790849611,0.017594993,0.2,-0.22896945476531982,617.7142857142857,204,-0.01510262134252116,,
27136,374,72,53,0.00025,-1.4951380789279938,-3.0395333766937256,-0.03653453662991524,0.12255859375,0.04374072511564009,0.013589281,0.2,0.02855581045150757,611.1162790697674,208,-0.015475800028070807,,
27648,375,73,54,0.00025,-1.4657282195985317,-2.9143166542053223,-0.024488914757966995,0.11181640625,0.04729525980656035,0.0069980705,0.2,-0.060167551040649414,606.7272727272727,212,-0.015258203668054193,,
28160,375,74,55,0.00025,-1.4643227122724056,-2.745867967605591,-0.03526856750249863,0.09716796875,0.06473004474537447,0.010864286,0.2,0.19767546653747559,598.3478260869565,216,-0.02256368543021381,,
28672,376,76,56,0.00025,-1.4466293789446354,-2.6221261024475098,-0.03951273486018181,0.10009765625,0.07033465785207227,0.0119218305,0.2,0.5073633193969727,592.6382978723404,220,-0.020033863023854792,,
29184,377,77,57,0.00025,-1.4078586846590042,-2.517706871032715,-0.04446917772293091,0.119140625,0.0381864266237244,0.013419297,0.2,0.0848379135131836,589.6666666666666,224,-0.025789463194087148,,
29696,377,78,58,0.00025,-1.4212625660002232,-2.368598461151123,-0.05190039053559303,0.123046875,0.05028797409613617,0.008245448,0.2,0.37848806381225586,580.28,228,-0.020183445885777473,,
30208,378,79,59,0.00025,-1.435283824801445,-2.1528830528259277,-0.018329348415136337,0.11669921875,0.13141511532012373,0.011894155,0.2,0.09784066677093506,565.5769230769231,232,-0.011556564830243587,,
30720,378,81,60,0.00025,-1.366239532828331,-1.8525440692901611,-0.03405069559812546,0.10302734375,0.06237381632672623,0.012708093,0.2,0.6508275270462036,546.8,236,-0.02184278331696987,,
31232,379,82,61,0.00025,-1.3677112683653831,-1.6678935289382935,-0.04361497238278389,0.13232421875,0.07243014755658805,0.014841271,0.2,0.6902093291282654,534.8771929824561,240,-0.016361684538424015,,
31744,379,83,62,0.00025,-1.3172494545578957,-1.5011852979660034,-0.07172718644142151,0.0869140625,0.044068434508517385,0.012243176,0.2,0.7838423848152161,524.3389830508474,244,-0.022596550697926432,,
32256,379,84,63,0.00025,-1.286676112562418,-1.2627408504486084,-0.036365386098623276,0.1279296875,0.04453250311780721,0.0203841,0.2,0.7326626181602478,509.2903225806452,248,-0.024839138524839655,,
32768,380,86,64,0.00025,-1.2424436211585999,-1.0387680530548096,-0.03797261416912079,0.1767578125,0.031280511524528265,0.027977087,0.2,0.8017092943191528,493.16923076923075,252,-0.02053663582773879,,
33280,380,87,65,0.00025,-1.1533410884439945,-0.9019390940666199,-0.01773255132138729,0.12060546875,0.03445647342596203,0.015495153,0.2,0.8831826448440552,483.43283582089555,256,-0.015696109854616225,,
33792,380,88,66,0.00025,-1.2664730735123158,-0.7177131772041321,-0.03948500007390976,0.232421875,0.030109645682387054,0.017611658,0.2,0.8196917772293091,472.2,260,-0.02312161575537175,,
34304,381,89,67,0.00025,-1.2377885021269321,-0.5467112064361572,-0.027476821094751358,0.119140625,0.02947029360802844,0.016177274,0.2,0.8518321514129639,460.0,264,-0.012174923627753742,,
34816,381,91,68,0.00025,-1.2493513636291027,-0.3844726085662842,-0.03878222405910492,0.14990234375,0.025319562293589115,0.016977837,0.2,0.8619587421417236,447.6842105263158,268,-0.02456131562939845,,
35328,382,92,69,0.00025,-1.1605855002999306,-0.1891239732503891,-0.011471197009086609,0.10986328125,0.023010345350485295,0.013255589,0.2,0.9018425941467285,433.55,272,-0.015899160120170563,,
35840,382,93,70,0.00025,-1.1145877689123154,-0.05072189122438431,-0.040611717849969864,0.07763671875,0.017157319773104973,0.011972613,0.2,0.9409605860710144,422.7710843373494,276,-0.020074264641152695,,
36352,382,94,71,0.00025,-1.1018213592469692,0.12011590600013733,-0.05137637257575989,0.09912109375,0.016779389407020062,0.012784824,0.2,0.9342435002326965,409.51724137931035,280,-0.020809657871723175,,
36864,382,96,72,0.00025,-1.0716194994747639,0.2723086178302765,-0.028059188276529312,0.10595703125,0.016194507537875324,0.015069339,0.2,0.9538584351539612,397.45054945054943,284,-0.014388555631740019,,
37376,383,97,73,0.00025,-1.0659750644117594,0.41242194175720215,-0.04070619121193886,0.07763671875,0.012427149922586977,0.010742045,0.2,0.9667359590530396,386.7368421052632,288,-0.018109815660864115,,
37888,383,98,74,0.00025,-1.094943007454276,0.5436372756958008,-0.04993456229567528,0.10791015625,0.013636133939144202,0.016125567,0.2,0.9475693106651306,376.4848484848485,292,-0.01699678212753497,,
38400,383,100,75,0.00025,-1.0234015807509422,0.7132008075714111,-0.033252373337745667,0.14306640625,0.011144036514451727,0.026765347,0.2,0.9558779001235962,364.78,296,-0.02014043423696421,,
38912,384,101,76,0.00025,-1.015115275979042,1.0194008350372314,-0.06157718598842621,0.10693359375,0.008906898670829833,0.018917385,0.2,0.9599859118461609,345.78,300,-0.022904510726220906,,
39424,384,102,77,0.00025,-1.0925997979938984,1.2368007898330688,-0.05895044654607773,0.103515625,0.01616202454897575,0.011846775,0.2,0.9382743835449219,326.2,304,-0.023675730102695525,,
39936,384,103,78,0.00025,-0.9253041762858629,1.5426008701324463,-0.03892209753394127,0.0830078125,0.00772637574118562,0.013190507,0.2,0.9785096049308777,305.52,308,-0.007733898877631873,,
40000,,,,0.00025,-0.9562791157513857,,-0.03727906942367554,0.10693359375,0.00771746996906586,0.018325193,0.2,0.9560269713401794,,312,-0.014693045988678932,3.679999828338623,112.0
40448,381,106,79,,,1.864100694656372,,,,,,,284.78,,,,
40960,381,107,80,0.00025,-0.9745120983570814,2.1807003021240234,-0.04560641944408417,0.107421875,0.014543887038598768,0.015203276,0.2,0.9381409883499146,264.12,316,-0.013056789495749399,,
41472,381,108,81,0.00025,-0.9798977430909872,2.4656004905700684,-0.060602281242609024,0.10205078125,0.007250589362229221,0.016799148,0.2,0.9717013835906982,244.38,320,-0.022064664226491004,,
41984,381,109,82,0.00025,-0.9751880243420601,2.7507004737854004,-0.036037079989910126,0.12353515625,0.007312979898415506,0.019989047,0.2,0.9718256592750549,224.62,324,-0.02385530131869018,,
42496,382,111,83,0.00025,-0.9265589602291584,3.0442001819610596,-0.050137463957071304,0.07666015625,0.004657347693864722,0.013266334,0.2,0.9732095003128052,204.34,328,-0.012430645350832492,,
43008,382,112,84,0.00025,-1.0042459592223167,3.3062000274658203,-0.061706166714429855,0.11474609375,0.006899136285937857,0.022120379,0.2,0.9716962575912476,184.88,332,-0.02042748313397169,,
43520,382,113,85,0.00025,-0.9817314799875021,3.4508001804351807,-0.05745502933859825,0.11279296875,0.009248277652659453,0.032011174,0.2,0.9528481960296631,165.66,336,-0.02000842202687636,,
44032,382,115,86,0.00025,-0.8982365373522043,3.5225002765655518,-0.03041728585958481,0.09033203125,0.003979689070547465,0.02138722,0.2,0.9809137582778931,154.66,340,-0.013096680981107056,,
44544,382,116,87,0.00025,-0.9329108539968729,3.5870001316070557,-0.04014049842953682,0.09716796875,0.004486982354137581,0.010587972,0.2,0.9839944839477539,146.44,344,-0.01761995436390862,,
45056,382,117,88,0.00025,-0.9465886000543833,3.6059999465942383,-0.04259687662124634,0.09814453125,0.006243497373361606,0.022696013,0.2,0.9763718843460083,141.28,348,-0.02333967760205269,,
45568,383,118,89,0.00025,-0.9256718121469021,3.6193997859954834,-0.039320968091487885,0.13671875,0.002720755888731219,0.020996206,0.2,0.993473470211029,136.48,352,-0.011152267747092992,,
46080,383,120,90,0.00025,-0.953765332698822,3.6157000064849854,-0.03688276931643486,0.11767578125,0.0029628765805682633,0.015978057,0.2,0.9966520071029663,137.24,356,-0.01689738460117951,,
46592,383,121,91,0.00025,-1.2269502505660057,3.6155002117156982,-0.04393008351325989,0.21923828125,0.036322668951470405,0.034954324,0.2,0.8369083404541016,137.6,360,-0.02007027858053334,,
47104,383,122,92,0.00025,-1.1128403916954994,3.6240999698638916,-0.050727881491184235,0.1796875,0.014868566970108077,0.02980822,0.2,0.8989051580429077,135.02,364,-0.02301693387562409,,
47616,383,124,93,0.00025,-0.9747678115963936,3.63539981842041,-0.04569396749138832,0.1767578125,0.008245358258136548,0.027736241,0.2,0.9536725282669067,132.04,368,-0.02630460847285576,,
48128,384,125,94,0.00025,-0.9092253036797047,3.641400098800659,-0.04154493287205696,0.14453125,0.004035804555314826,0.021946993,0.2,0.9838702082633972,130.4,372,-0.021349251619540155,,
48640,384,126,95,0.00025,-0.940374718979001,3.6411001682281494,-0.027145348489284515,0.12060546875,0.006085698609240353,0.010269783,0.2,0.9772414565086365,130.78,376,-0.015093802066985518,,
49152,384,127,96,0.00025,-0.954722348600626,3.642699956893921,-0.05781004577875137,0.16015625,0.011477993160951883,0.025437841,0.2,0.9445685148239136,129.58,380,-0.02542547439225018,,
49664,384,129,97,0.00025,-0.8667788412421942,3.6468000411987305,-0.03701253980398178,0.12841796875,0.003304387842945289,0.019686282,0.2,0.9930770397186279,128.58,384,-0.006155608338303864,,
50176,384,130,98,0.00025,-0.8120299614965916,3.6500000953674316,-0.02350630797445774,0.1025390625,0.0024546060158172622,0.0172351,0.2,0.9955083727836609,127.34,388,-0.00872228026855737,,
50688,384,131,99,0.00025,-0.8757602386176586,3.650200128555298,-0.02735223062336445,0.13037109375,0.002255006699670048,0.01686484,0.2,0.9969850778579712,126.36,392,-0.010150616813916713,,
51200,384,133,100,0.00025,-0.84512809664011,3.6491000652313232,-0.024550171568989754,0.1259765625,0.004227943543810397,0.028597878,0.2,0.9846304655075073,125.38,396,-0.016232345020398498,,
51712,384,134,101,0.00025,-0.888536598533392,3.6512999534606934,-0.048826370388269424,0.1669921875,0.00306491681112675,0.02225624,0.2,0.9923699498176575,124.76,400,-0.019740085874218494,,
52224,384,135,102,0.00025,-0.8866266701370478,3.6540000438690186,-0.04317138344049454,0.09130859375,0.006839307076006662,0.017828057,0.2,0.9671685695648193,124.62,404,-0.019994109374238178,,
52736,385,136,103,0.00025,-0.8811058085411787,3.6558997631073,-0.04833085089921951,0.1064453125,0.002856624618289061,0.013566705,0.2,0.9936347007751465,124.24,408,-0.016038465197198093,,
53248,385,138,104,0.00025,-0.8856204114854336,3.6575000286102295,-0.00195857766084373,0.0869140625,0.004011333054222632,0.011741716,0.2,0.9872328042984009,123.88,412,-0.012249223509570584,,
53760,385,139,105,0.00025,-0.8540593516081572,3.658600091934204,-0.013953078538179398,0.11962890625,0.004213283420540392,0.017660107,0.2,0.9858934879302979,124.56,416,-0.017361836013151333,,
54272,385,140,106,0.00025,-0.9605844113975763,3.661599636077881,-0.052537545561790466,0.1025390625,0.008137545133649837,0.016157638,0.2,0.9662591218948364,123.74,420,-0.021719609096180648,,
54784,385,142,107,0.00025,-0.8755921423435211,3.6618001461029053,-0.04280032217502594,0.15087890625,0.0024142255151673453,0.0168039,0.2,0.990676999092102,124.08,424,-0.021979890123475343,,
55296,385,143,108,0.00025,-0.951247300952673,3.6623001098632812,-0.06639453023672104,0.12548828125,0.007658187438210007,0.026834235,0.2,0.9551189541816711,124.36,428,-0.029388133814791217,,
55808,386,144,109,0.00025,-0.8796713277697563,3.665600061416626,-0.045316290110349655,0.11279296875,0.005725932780478615,0.019282464,0.2,0.9699804186820984,124.22,432,-0.017754176107700914,,
56320,386,145,110,0.00025,-0.8630241192877293,3.6661999225616455,-0.030530715361237526,0.09228515625,0.003729018735612044,0.015099172,0.2,0.9876130223274231,124.04,436,-0.013564886234235018,,
56832,386,147,111,0.00025,-0.8608371764421463,3.6665003299713135,-0.007220902945846319,0.1064453125,0.002159209977435239,0.01110821,0.2,0.9961162805557251,123.8,440,-0.011665061581879854,,
57344,386,148,112,0.00025,-0.8340624943375587,3.6685004234313965,-0.047059331089258194,0.0908203125,0.003451692628004821,0.010403359,0.2,0.9888805747032166,124.2,444,-0.014805129467276856,,
57856,386,149,113,0.00025,-0.9059395175427198,3.6692001819610596,-0.020750535652041435,0.0947265625,0.005577542680839542,0.012489699,0.2,0.9763099551200867,124.64,448,-0.01147252760711126,,
58368,386,151,114,0.00025,-0.8540788348764181,3.6780002117156982,-0.014142184518277645,0.1220703125,0.0024743213507463224,0.02356342,0.2,0.9912844896316528,121.96,452,-0.015266687492839992,,
58880,386,152,115,0.00025,-0.8678658958524466,3.681300163269043,-0.04710080847144127,0.12939453125,0.0025316981809737626,0.027204204,0.2,0.9904133081436157,119.82,456,-0.011776697763707489,,
59392,386,153,116,0.00025,-0.8319335132837296,3.6813998222351074,-0.038151081651449203,0.10498046875,0.0025370121911691967,0.018501548,0.2,0.9911762475967407,119.46,460,-0.010873401071876287,,
59904,386,154,117,0.00025,-0.8485234938561916,3.6843996047973633,-0.032260239124298096,0.123046875,0.0023862992766225943,0.011540333,0.2,0.9965194463729858,119.12,464,-0.01086541562108323,,
60000,,,,0.00025,-0.8364921137690544,,-0.034440357238054276,0.0947265625,0.0047467408221564256,0.018580956,0.2,0.9801440238952637,,468,-0.016531324945390224,3.679999828338623,112.0
60416,384,157,118,,,3.6863999366760254,,,,,,,118.04,,,,
60928,384,158,119,0.00025,-0.8838740680366755,3.6863999366760254,-0.04972691461443901,0.109375,0.002658030152815627,0.012943241,0.2,0.9889369010925293,118.04,472,-0.013310930342413485,,
61440,384,159,120,0.00025,-0.8470549266785383,3.6867001056671143,-0.07179216295480728,0.111328125,0.002901092593674548,0.0148911765,0.2,0.9901808500289917,118.38,476,-0.02024508232716471,,
61952,385,160,121,0.00025,-0.8789284937083721,3.686300039291382,0.007819972932338715,0.1259765625,0.001956839716513059,0.01922371,0.2,0.9948624968528748,118.46,480,-0.019113646063487977,,
62464,385,162,122,0.00025,-0.8333787992596626,3.6873996257781982,-0.037279557436704636,0.12060546875,0.0038155955116963014,0.012859201,0.2,0.9882473945617676,118.56,484,-0.010426617925986648,,
62976,385,163,123,0.00025,-0.8779487460851669,3.6892998218536377,-0.05342946946620941,0.11083984375,0.0023909299561637454,0.019393086,0.2,0.9908687472343445,118.32,488,-0.020254710922017694,,
63488,385,164,124,0.00025,-0.8549407068639994,3.689199924468994,-0.02753549814224243,0.1494140625,0.0026264555635862052,0.018150356,0.2,0.9941654205322266,118.28,492,-0.013917388656409457,,
64000,385,166,125,0.00025,-0.8743872437626123,3.6872000694274902,-0.015409568324685097,0.13330078125,0.0035587464226409793,0.018363949,0.2,0.9854320287704468,118.18,496,-0.011849379690829664,,
64512,385,167,126,0.00025,-0.8385187983512878,3.686499834060669,-0.0341666005551815,0.13525390625,0.0016871367079147603,0.024286374,0.2,0.9961665272712708,118.02,500,-0.016989057970931754,,
65024,385,168,127,0.00025,-0.8125091530382633,3.686500310897827,-0.04328196868300438,0.12548828125,0.001367441540423897,0.015474772,0.2,0.9983840584754944,117.98,504,-0.015830961347091943,,
65536,385,169,128,0.00025,-0.8395974226295948,3.686800003051758,-0.034812141209840775,0.09033203125,0.0017841844055510592,0.014196866,0.2,0.9953601956367493,117.14,508,-0.011253544827923179,,
66048,385,171,129,0.00025,-0.8254786636680365,3.6871001720428467,-0.032814815640449524,0.13427734375,0.0012628569320440874,0.017411504,0.2,0.9982060790061951,117.14,512,-0.017578377679456025,,
66560,385,172,130,0.00025,-0.8527474850416183,3.687699794769287,-0.03692249581217766,0.12109375,0.0018042981973849237,0.025023013,0.2,0.9953111410140991,115.7,516,-0.01694480422884226,,
67072,386,173,131,0.00025,-0.86963776871562,3.688500165939331,-0.03690294176340103,0.14453125,0.0012839262080888147,0.018414352,0.2,0.9977850914001465,115.48,520,-0.011236409336561337,,
67584,386,174,132,0.00025,-0.8741104025393724,3.6893999576568604,-0.03882322087883949,0.11962890625,0.0013807349341732333,0.01741762,0.2,0.9981370568275452,115.28,524,-0.014925393741577864,,
68096,386,176,133,0.00025,-0.8932518716901541,3.6895999908447266,-0.03525691106915474,0.10791015625,0.0017851040938694496,0.015879665,0.2,0.9955203533172607,115.24,528,-0.021007526898756623,,
68608,386,177,134,0.00025,-0.8801418151706457,3.6874001026153564,0.001545596867799759,0.08056640625,0.00146190464420215,0.011523103,0.2,0.998327910900116,114.88,532,-0.0115577113465406,,
69120,386,178,135,0.00025,-0.9013531729578972,3.68649959564209,-0.06354019790887833,0.1328125,0.0020475816272664815,0.015134294,0.2,0.9965161681175232,114.22,536,-0.020359343208838254,,
69632,386,180,136,0.00025,-0.8383611552417278,3.687499761581421,-0.048689376562833786,0.158203125,0.0015017057139630197,0.012043471,0.2,0.9967754483222961,114.32,540,-0.01296108472160995,,
70144,386,181,137,0.00025,-0.8735098000615835,3.6878998279571533,-0.03548053279519081,0.08056640625,0.0031086075578059535,0.009080458,0.2,0.9911876320838928,114.22,544,-0.010526178841246292,,
70656,386,182,138,0.00025,-0.8700130116194487,3.685499906539917,-0.027554431930184364,0.06787109375,0.002129479886207264,0.012908468,0.2,0.9925332069396973,115.12,548,-0.011578361445572227,,
71168,387,183,139,0.00025,-0.9679383672773838,3.685299873352051,-0.03676142543554306,0.14453125,0.007380898765404709,0.03456757,0.2,0.9674457907676697,115.2,552,-0.01224023220129311,,
71680,387,185,140,0.00025,-0.8360901791602373,3.684499740600586,-0.033194418996572495,0.12841796875,0.0024761754284554627,0.019064896,0.2,0.9922420978546143,115.06,556,-0.01768959709443152,,
72192,387,186,141,0.00025,-0.8736070115119219,3.6833999156951904,-0.03198850899934769,0.09326171875,0.001972310818018741,0.013563688,0.2,0.9970188140869141,114.96,560,-0.012263881042599678,,
72704,387,187,142,0.00025,-0.8359874431043863,3.6830999851226807,-0.04705309867858887,0.1279296875,0.00183356523848488,0.017556239,0.2,0.9953514337539673,114.62,564,-0.015166946657700464,,
73216,387,189,143,0.00025,-0.8837974201887846,3.684000015258789,-0.04006560519337654,0.11572265625,0.0011284597330813995,0.010415707,0.2,0.9975405335426331,114.7,568,-0.012157269346062094,,
73728,387,190,144,0.00025,-0.8520870599895716,3.6844000816345215,-0.028277138248085976,0.09716796875,0.001174796051600424,0.01268607,0.2,0.9985122084617615,114.62,572,-0.01705360342748463,,
74240,387,191,145,0.00025,-0.8770038448274136,3.6829001903533936,-0.02876269444823265,0.08642578125,0.0011302909369987901,0.012421867,0.2,0.998729944229126,114.66,576,-0.011316932272166014,,
74752,387,192,146,0.00025,-0.8664947506040335,3.6826999187469482,-0.03592956066131592,0.11376953125,0.0025167651911033317,0.017618474,0.2,0.9922665953636169,114.34,580,-0.017853301600553095,,
75264,387,194,147,0.00025,-0.8500664196908474,3.6828997135162354,-0.02662423625588417,0.09375,0.001716255061182892,0.017975578,0.2,0.9943230152130127,114.28,584,-0.012159331934526563,,
75776,387,195,148,0.00025,-0.8091058433055878,3.6828997135162354,-0.04438916593790054,0.0908203125,0.0012466252537706168,0.010404108,0.2,0.9980984926223755,114.32,588,-0.01518426468828693,,
76288,387,196,149,0.00025,-0.8188725057989359,3.6826999187469482,-0.05501066893339157,0.12841796875,0.002274605336424429,0.016490463,0.2,0.9887964129447937,114.4,592,-0.01598923356505111,,
76800,387,198,150,0.00025,-0.7891907412558794,3.682199716567993,-0.018588727340102196,0.1083984375,0.0018784516523737693,0.014237049,0.2,0.9962940812110901,114.22,596,-0.01628525654086843,,
77312,387,199,151,0.00025,-0.7964670229703188,3.681800127029419,-0.02037951909005642,0.10205078125,0.0011187693589818082,0.011432357,0.2,0.9981066584587097,114.44,600,-0.014122964930720627,,
77824,388,200,152,0.00025,-0.8630825970321894,3.682300090789795,-0.04821028560400009,0.111328125,0.0032755150459706783,0.022392137,0.2,0.9896626472473145,114.9,604,-0.023854187107644975,,
78336,388,201,153,0.00025,-0.8782382551580667,3.6841001510620117,-0.06356263160705566,0.1494140625,0.005187698523513973,0.027939914,0.2,0.9676197171211243,115.12,608,-0.02550916312611662,,
78848,388,203,154,0.00025,-0.8434703778475523,3.6797003746032715,-0.045670293271541595,0.1611328125,0.002472926700647804,0.017084831,0.2,0.9898993968963623,116.7,612,-0.022780250874347985,,
